Draw, Value
31295, 5
31296, 13
31297, 16
31298, 2
31299, 9
31300, 10
31301, 9
31302, 3
31303, 17
31304, 17
31305, 4
31306, 5
31307, 2
31308, 11
31309, 12
31310, 8
31311, 8
31312, 6
31313, 11
31314, 2
31315, 4
31316, 7
31317, 12
31318, 4
31319, 3
31320, 12
31321, 7
31322, 6
31323, 11
31324, 18
31325, 14
31326, 11
31327, 8
31328, 13
31329, 7
31330, 13
31331, 6
31332, 8
31333, 1
31334, 4
31335, 16
31336, 12
31337, 1
31338, 4
31339, 23
31340, 8
31341, 15
31342, 10
31343, 16
31344, 9
31345, 11
31346, 4
31347, 14
31348, 4
31349, 2
31350, 14
31351, 21
31352, 5
31353, 12
31354, 5
31355, 12
31356, 8
31357, 12
31358, 6
31359, 12
31360, 7
31361, 20
31362, 9
31363, 18
31364, 5
31365, 2
31366, 17
31367, 3
31368, 12
31369, 9
31370, 7
31371, 4
31372, 2
31373, 2
31374, 2
31375, 9
31376, 7
31377, 11
31378, 7
31379, 18
31380, 16
31381, 14
31382, 17
31383, 9
31384, 22
31385, 8
31386, 9
31387, 6
31388, 8
31389, 3
31390, 0
31391, 16
31392, 18
31393, 14
31394, 15
31395, 8
31396, 24
31397, 31
31398, 11
31399, 15
31400, 3
31401, 6
31402, 18
31403, 5
31404, 2
31405, 14
31406, 11
31407, 7
31408, 6
31409, 5
31410, 6
31411, 5
31412, 12
31413, 18
31414, 5
31415, 2
31416, 6
31417, 12
31418, 15
31419, 8
31420, 16
31421, 17
31422, 12
31423, 12
31424, 10
31425, 8
31426, 4
31427, 8
31428, 13
31429, 13
31430, 3
31431, 9
31432, 10
31433, 7
31434, 3
31435, 2
31436, 13
31437, 11
31438, 13
31439, 4
31440, 5
31441, 7
31442, 9
31443, 5
31444, 10
31445, 7
31446, 14
31447, 9
31448, 7
31449, 7
31450, 22
31451, 21
31452, 9
31453, 4
31454, 11
31455, 4
31456, 5
31457, 7
31458, 2
31459, 8
31460, 2
31461, 9
31462, 4
31463, 14
31464, 9
31465, 12
31466, 20
31467, 2
31468, 4
31469, 16
31470, 9
31471, 4
31472, 11
31473, 9
31474, 5
31475, 21
31476, 6
31477, 7
31478, 5
31479, 13
31480, 15
31481, 4
31482, 14
31483, 14
31484, 19
31485, 8
31486, 7
31487, 2
31488, 14
31489, 20
31490, 6
31491, 9
31492, 11
31493, 9
31494, 9
31495, 12
31496, 5
31497, 10
31498, 8
31499, 3
31500, 6
31501, 7
31502, 3
31503, 4
31504, 10
31505, 23
31506, 2
31507, 13
31508, 3
31509, 14
31510, 5
31511, 11
31512, 8
31513, 17
31514, 14
31515, 12
31516, 3
31517, 2
31518, 14
31519, 6
31520, 10
31521, 2
31522, 18
31523, 3
31524, 12
31525, 21
31526, 5
31527, 22
31528, 16
31529, 14
31530, 3
31531, 5
31532, 5
31533, 6
31534, 7
31535, 8
31536, 15
31537, 9
31538, 0
31539, 4
31540, 8
31541, 12
31542, 12
31543, 5
31544, 4
31545, 7
31546, 14
31547, 10
31548, 18
31549, 14
31550, 11
31551, 5
31552, 16
31553, 4
31554, 4
31555, 14
31556, 5
31557, 8
31558, 4
31559, 4
31560, 12
31561, 12
31562, 7
31563, 6
31564, 11
31565, 2
31566, 10
31567, 11
31568, 17
31569, 9
31570, 4
31571, 16
31572, 6
31573, 10
31574, 11
31575, 9
31576, 4
31577, 4
31578, 5
31579, 11
31580, 7
31581, 3
31582, 10
31583, 12
31584, 12
31585, 4
31586, 2
31587, 4
31588, 4
31589, 21
31590, 7
31591, 38
31592, 5
31593, 7
31594, 7
31595, 5
31596, 5
31597, 8
31598, 5
31599, 15
31600, 6
31601, 15
31602, 1
31603, 7
31604, 8
31605, 8
31606, 6
31607, 9
31608, 1
31609, 9
31610, 8
31611, 1
31612, 6
31613, 14
31614, 18
31615, 4
31616, 1
31617, 4
31618, 11
31619, 14
31620, 14
31621, 14
31622, 7
31623, 2
31624, 3
31625, 5
31626, 11
31627, 18
31628, 24
31629, 13
31630, 11
31631, 2
31632, 8
31633, 9
31634, 10
31635, 7
31636, 5
31637, 18
31638, 10
31639, 13
31640, 11
31641, 15
31642, 7
31643, 7
31644, 7
31645, 9
31646, 8
31647, 6
31648, 5
31649, 5
31650, 7
31651, 12
31652, 14
31653, 9
31654, 5
31655, 10
31656, 13
31657, 5
31658, 19
31659, 18
31660, 9
31661, 7
31662, 6
31663, 4
31664, 8
31665, 12
31666, 6
31667, 8
31668, 5
31669, 4
31670, 7
31671, 5
31672, 3
31673, 9
31674, 11
31675, 1
31676, 11
31677, 20
31678, 11
31679, 8
31680, 7
31681, 10
31682, 13
31683, 6
31684, 7
31685, 7
31686, 2
31687, 7
31688, 12
31689, 16
31690, 4
31691, 14
31692, 4
31693, 15
31694, 9
31695, 1
31696, 2
31697, 8
31698, 4
31699, 4
31700, 17
31701, 13
31702, 1
31703, 8
31704, 9
31705, 6
31706, 5
31707, 8
31708, 5
31709, 9
31710, 7
31711, 12
31712, 22
31713, 10
31714, 3
31715, 9
31716, 21
31717, 6
31718, 13
31719, 15
31720, 7
31721, 3
31722, 6
31723, 9
31724, 12
31725, 7
31726, 8
31727, 3
31728, 5
31729, 10
31730, 3
31731, 6
31732, 2
31733, 7
31734, 9
31735, 9
31736, 11
31737, 10
31738, 5
31739, 5
31740, 11
31741, 13
31742, 6
31743, 1
31744, 7
31745, 8
31746, 19
31747, 10
31748, 12
31749, 12
31750, 11
31751, 1
31752, 4
31753, 12
31754, 9
31755, 6
31756, 10
31757, 9
31758, 20
31759, 5
31760, 10
31761, 5
31762, 0
31763, 4
31764, 4
31765, 7
31766, 12
31767, 22
31768, 5
31769, 7
31770, 9
31771, 12
31772, 10
31773, 20
31774, 6
31775, 14
31776, 6
31777, 6
31778, 5
31779, 17
31780, 10
31781, 11
31782, 10
31783, 9
31784, 3
31785, 8
31786, 1
31787, 10
31788, 7
31789, 10
31790, 14
31791, 8
31792, 12
31793, 13
31794, 7
31795, 12
31796, 25
31797, 8
31798, 5
31799, 5
31800, 7
31801, 13
31802, 15
31803, 8
31804, 11
31805, 13
31806, 8
31807, 15
31808, 21
31809, 20
31810, 12
31811, 12
31812, 7
31813, 11
31814, 19
31815, 7
31816, 13
31817, 11
31818, 7
31819, 4
31820, 5
31821, 3
31822, 26
31823, 5
31824, 5
31825, 7
31826, 9
31827, 10
31828, 5
31829, 9
31830, 4
31831, 18
31832, 4
31833, 7
31834, 26
31835, 14
31836, 8
31837, 1
31838, 7
31839, 10
31840, 21
31841, 10
31842, 3
31843, 15
31844, 3
31845, 20
31846, 16
31847, 15
31848, 10
31849, 14
31850, 13
31851, 11
31852, 8
31853, 10
31854, 15
31855, 3
31856, 4
31857, 9
31858, 1
31859, 11
31860, 13
31861, 10
31862, 2
31863, 8
31864, 14
31865, 19
31866, 11
31867, 13
31868, 19
31869, 12
31870, 10
31871, 8
31872, 6
31873, 11
31874, 11
31875, 10
31876, 7
31877, 7
31878, 13
31879, 5
31880, 9
31881, 13
31882, 17
31883, 7
31884, 21
31885, 5
31886, 8
31887, 8
31888, 15
31889, 4
31890, 7
31891, 9
31892, 1
31893, 6
31894, 9
31895, 15
31896, 4
31897, 14
31898, 4
31899, 16
31900, 12
31901, 10
31902, 15
31903, 12
31904, 2
31905, 7
31906, 15
31907, 9
31908, 13
31909, 6
31910, 10
31911, 8
31912, 7
31913, 8
31914, 14
31915, 7
31916, 5
31917, 1
31918, 4
31919, 8
31920, 3
31921, 5
31922, 5
31923, 12
31924, 6
31925, 20
31926, 22
31927, 17
31928, 8
31929, 10
31930, 9
31931, 12
31932, 12
31933, 11
31934, 25
31935, 7
31936, 1
31937, 2
31938, 9
31939, 6
31940, 12
31941, 13
31942, 13
31943, 15
31944, 13
31945, 10
31946, 13
31947, 4
31948, 13
31949, 15
31950, 8
31951, 3
31952, 8
31953, 14
31954, 7
31955, 1
31956, 17
31957, 5
31958, 1
31959, 3
31960, 10
31961, 9
31962, 7
31963, 12
31964, 9
31965, 11
31966, 7
31967, 13
31968, 12
31969, 23
31970, 16
31971, 9
31972, 14
31973, 16
31974, 16
31975, 15
31976, 5
31977, 20
31978, 7
31979, 8
31980, 10
31981, 14
31982, 14
31983, 4
31984, 12
31985, 14
31986, 13
31987, 6
31988, 11
31989, 10
31990, 3
31991, 5
31992, 11
31993, 11
31994, 18
31995, 4
31996, 10
31997, 5
31998, 3
31999, 11
32000, 17
32001, 4
32002, 9
32003, 7
32004, 12
32005, 7
32006, 9
32007, 8
32008, 4
32009, 7
32010, 8
32011, 17
32012, 6
32013, 27
32014, 16
32015, 19
32016, 8
32017, 18
32018, 10
32019, 14
32020, 8
32021, 2
32022, 8
32023, 11
32024, 7
32025, 4
32026, 14
32027, 10
32028, 13
32029, 9
32030, 14
32031, 4
32032, 6
32033, 0
32034, 8
32035, 5
32036, 3
32037, 22
32038, 7
32039, 11
32040, 7
32041, 8
32042, 15
32043, 5
32044, 29
32045, 18
32046, 6
32047, 3
32048, 7
32049, 17
32050, 9
32051, 4
32052, 16
32053, 17
32054, 4
32055, 10
32056, 13
32057, 9
32058, 10
32059, 4
32060, 9
32061, 11
32062, 12
32063, 14
32064, 0
32065, 16
32066, 9
32067, 13
32068, 13
32069, 8
32070, 10
32071, 17
32072, 13
32073, 13
32074, 1
32075, 16
32076, 11
32077, 10
32078, 13
32079, 12
32080, 19
32081, 3
32082, 11
32083, 14
32084, 11
32085, 7
32086, 14
32087, 9
32088, 13
32089, 12
32090, 22
32091, 9
32092, 13
32093, 9
32094, 6
32095, 8
32096, 10
32097, 9
32098, 18
32099, 13
32100, 15
32101, 10
32102, 8
32103, 9
32104, 11
32105, 11
32106, 6
32107, 8
32108, 9
32109, 8
32110, 7
32111, 10
32112, 15
32113, 11
32114, 6
32115, 14
32116, 14
32117, 9
32118, 3
32119, 3
32120, 7
32121, 6
32122, 12
32123, 20
32124, 13
32125, 7
32126, 3
32127, 5
32128, 9
32129, 6
32130, 0
32131, 21
32132, 18
32133, 10
32134, 20
32135, 12
32136, 2
32137, 13
32138, 15
32139, 4
32140, 6
32141, 8
32142, 3
32143, 8
32144, 10
32145, 12
32146, 5
32147, 5
32148, 4
32149, 21
32150, 10
32151, 6
32152, 11
32153, 4
32154, 7
32155, 3
32156, 6
32157, 10
32158, 10
32159, 11
32160, 29
32161, 9
32162, 1
32163, 14
32164, 14
32165, 8
32166, 13
32167, 2
32168, 11
32169, 17
32170, 12
32171, 6
32172, 14
32173, 7
32174, 6
32175, 6
32176, 15
32177, 4
32178, 12
32179, 3
32180, 10
32181, 13
32182, 9
32183, 11
32184, 7
32185, 14
32186, 14
32187, 4
32188, 12
32189, 13
32190, 9
32191, 30
32192, 9
32193, 22
32194, 1
32195, 15
32196, 5
32197, 8
32198, 4
32199, 11
32200, 9
32201, 9
32202, 18
32203, 8
32204, 8
32205, 6
32206, 20
32207, 7
32208, 5
32209, 6
32210, 4
32211, 12
32212, 9
32213, 13
32214, 8
32215, 9
32216, 10
32217, 10
32218, 7
32219, 1
32220, 24
32221, 11
32222, 7
32223, 12
32224, 11
32225, 6
32226, 8
32227, 8
32228, 9
32229, 7
32230, 18
32231, 4
32232, 10
32233, 7
32234, 4
32235, 12
32236, 22
32237, 19
32238, 7
32239, 10
32240, 8
32241, 6
32242, 2
32243, 8
32244, 1
32245, 11
32246, 2
32247, 16
32248, 16
32249, 20
32250, 3
32251, 8
32252, 7
32253, 8
32254, 2
32255, 9
32256, 9
32257, 0
32258, 9
32259, 6
32260, 10
32261, 10
32262, 6
32263, 12
32264, 8
32265, 4
32266, 7
32267, 11
32268, 13
32269, 6
32270, 11
32271, 7
32272, 17
32273, 18
32274, 18
32275, 12
32276, 10
32277, 7
32278, 13
32279, 7
32280, 17
32281, 20
32282, 9
32283, 3
32284, 12
32285, 1
32286, 9
32287, 5
32288, 10
32289, 4
32290, 7
32291, 12
32292, 5
32293, 13
32294, 16
32295, 10
32296, 12
32297, 16
32298, 18
32299, 8
32300, 12
32301, 3
32302, 11
32303, 4
32304, 13
32305, 13
32306, 2
32307, 14
32308, 1
32309, 5
32310, 11
32311, 7
32312, 11
32313, 10
32314, 11
32315, 8
32316, 4
32317, 10
32318, 2
32319, 9
32320, 8
32321, 4
32322, 7
32323, 9
32324, 14
32325, 5
32326, 11
32327, 11
32328, 9
32329, 19
32330, 8
32331, 11
32332, 4
32333, 18
32334, 7
32335, 7
32336, 10
32337, 3
32338, 6
32339, 3
32340, 8
32341, 18
32342, 12
32343, 19
32344, 12
32345, 3
32346, 5
32347, 27
32348, 7
32349, 10
32350, 14
32351, 12
32352, 4
32353, 13
32354, 9
32355, 7
32356, 8
32357, 13
32358, 12
32359, 7
32360, 4
32361, 7
32362, 7
32363, 17
32364, 8
32365, 7
32366, 6
32367, 11
32368, 10
32369, 4
32370, 14
32371, 12
32372, 11
32373, 7
32374, 11
32375, 9
32376, 5
32377, 8
32378, 3
32379, 10
32380, 11
32381, 16
32382, 17
32383, 9
32384, 11
32385, 6
32386, 17
32387, 12
32388, 1
32389, 5
32390, 2
32391, 7
32392, 5
32393, 9
32394, 7
32395, 10
32396, 14
32397, 21
32398, 7
32399, 7
32400, 13
32401, 7
32402, 2
32403, 18
32404, 4
32405, 9
32406, 15
32407, 2
32408, 11
32409, 9
32410, 14
32411, 8
32412, 5
32413, 5
32414, 6
32415, 7
32416, 16
32417, 16
32418, 7
32419, 20
32420, 9
32421, 7
32422, 5
32423, 9
32424, 12
32425, 6
32426, 17
32427, 14
32428, 17
32429, 7
32430, 3
32431, 6
32432, 12
32433, 9
32434, 17
32435, 5
32436, 17
32437, 10
32438, 8
32439, 19
32440, 16
32441, 11
32442, 13
32443, 11
32444, 11
32445, 3
32446, 18
32447, 12
32448, 7
32449, 5
32450, 2
32451, 2
32452, 8
32453, 6
32454, 10
32455, 2
32456, 10
32457, 7
32458, 18
32459, 7
32460, 10
32461, 23
32462, 8
32463, 14
32464, 11
32465, 9
32466, 9
32467, 9
32468, 19
32469, 1
32470, 7
32471, 15
32472, 3
32473, 4
32474, 9
32475, 19
32476, 9
32477, 13
32478, 10
32479, 15
32480, 13
32481, 11
32482, 11
32483, 19
32484, 11
32485, 6
32486, 19
32487, 18
32488, 6
32489, 23
32490, 23
32491, 8
32492, 10
32493, 12
32494, 11
32495, 21
32496, 13
32497, 8
32498, 9
32499, 4
32500, 4
32501, 9
32502, 5
32503, 6
32504, 19
32505, 16
32506, 16
32507, 10
32508, 14
32509, 3
32510, 15
32511, 7
32512, 5
32513, 6
32514, 14
32515, 18
32516, 8
32517, 16
32518, 6
32519, 6
32520, 11
32521, 6
32522, 9
32523, 5
32524, 2
32525, 10
32526, 11
32527, 7
32528, 12
32529, 4
32530, 14
32531, 12
32532, 6
32533, 9
32534, 13
32535, 11
32536, 27
32537, 12
32538, 27
32539, 11
32540, 5
32541, 24
32542, 13
32543, 5
32544, 3
32545, 16
32546, 6
32547, 15
32548, 9
32549, 18
32550, 1
32551, 4
32552, 8
32553, 6
32554, 16
32555, 7
32556, 11
32557, 16
32558, 7
32559, 7
32560, 8
32561, 7
32562, 22
32563, 4
32564, 16
32565, 14
32566, 8
32567, 2
32568, 13
32569, 9
32570, 3
32571, 3
32572, 21
32573, 14
32574, 12
32575, 1
32576, 4
32577, 15
32578, 8
32579, 5
32580, 15
32581, 5
32582, 9
32583, 17
32584, 4
32585, 4
32586, 16
32587, 6
32588, 9
32589, 13
32590, 27
32591, 3
32592, 11
32593, 16
32594, 17
32595, 10
32596, 15
32597, 4
32598, 14
32599, 12
32600, 6
32601, 6
32602, 10
32603, 7
32604, 16
32605, 8
32606, 6
32607, 7
32608, 15
32609, 15
32610, 7
32611, 17
32612, 16
32613, 10
32614, 8
32615, 12
32616, 3
32617, 12
32618, 7
32619, 8
32620, 14
32621, 4
32622, 9
32623, 13
32624, 5
32625, 15
32626, 14
32627, 8
32628, 9
32629, 10
32630, 17
32631, 3
32632, 5
32633, 18
32634, 14
32635, 13
32636, 6
32637, 5
32638, 6
32639, 9
32640, 3
32641, 6
32642, 13
32643, 9
32644, 19
32645, 11
32646, 6
32647, 17
32648, 13
32649, 10
32650, 7
32651, 19
32652, 7
32653, 15
32654, 17
32655, 14
32656, 9
32657, 7
32658, 13
32659, 5
32660, 9
32661, 7
32662, 14
32663, 8
32664, 24
32665, 12
32666, 5
32667, 4
32668, 1
32669, 12
32670, 11
32671, 14
32672, 1
32673, 3
32674, 14
32675, 3
32676, 16
32677, 8
32678, 13
32679, 1
32680, 11
32681, 17
32682, 10
32683, 10
32684, 12
32685, 9
32686, 11
32687, 14
32688, 7
32689, 13
32690, 10
32691, 15
32692, 8
32693, 6
32694, 6
32695, 3
32696, 4
32697, 10
32698, 15
32699, 6
32700, 1
32701, 5
32702, 6
32703, 2
32704, 6
32705, 24
32706, 8
32707, 15
32708, 9
32709, 7
32710, 4
32711, 8
32712, 24
32713, 19
32714, 19
32715, 10
32716, 10
32717, 6
32718, 5
32719, 11
32720, 6
32721, 17
32722, 6
32723, 6
32724, 10
32725, 11
32726, 4
32727, 12
32728, 6
32729, 10
32730, 7
32731, 12
32732, 14
32733, 18
32734, 9
32735, 6
32736, 4
32737, 9
32738, 8
32739, 10
32740, 17
32741, 6
32742, 10
32743, 6
32744, 9
32745, 30
32746, 15
32747, 3
32748, 4
32749, 9
32750, 16
32751, 8
32752, 10
32753, 7
32754, 8
32755, 25
32756, 2
32757, 8
32758, 9
32759, 8
32760, 13
32761, 16
32762, 9
32763, 2
32764, 24
32765, 14
32766, 7
32767, 15
32768, 17
32769, 9
32770, 6
32771, 11
32772, 7
32773, 11
32774, 5
32775, 8
32776, 16
32777, 4
32778, 15
32779, 4
32780, 8
32781, 3
32782, 10
32783, 12
32784, 7
32785, 7
32786, 2
32787, 6
32788, 4
32789, 9
32790, 11
32791, 8
32792, 9
32793, 8
32794, 6
32795, 6
32796, 10
32797, 6
32798, 15
32799, 4
32800, 10
32801, 5
32802, 8
32803, 6
32804, 22
32805, 7
32806, 15
32807, 11
32808, 7
32809, 13
32810, 5
32811, 5
32812, 18
32813, 6
32814, 11
32815, 15
32816, 8
32817, 7
32818, 22
32819, 9
32820, 8
32821, 10
32822, 14
32823, 5
32824, 10
32825, 19
32826, 4
32827, 6
32828, 8
32829, 14
32830, 12
32831, 1
32832, 21
32833, 15
32834, 11
32835, 15
32836, 1
32837, 2
32838, 3
32839, 12
32840, 8
32841, 6
32842, 10
32843, 7
32844, 4
32845, 8
32846, 24
32847, 12
32848, 5
32849, 1
32850, 14
32851, 5
32852, 10
32853, 6
32854, 21
32855, 3
32856, 3
32857, 11
32858, 6
32859, 13
32860, 6
32861, 2
32862, 7
32863, 13
32864, 8
32865, 17
32866, 7
32867, 8
32868, 3
32869, 7
32870, 13
32871, 19
32872, 7
32873, 13
32874, 3
32875, 13
32876, 10
32877, 21
32878, 10
32879, 12
32880, 10
32881, 15
32882, 18
32883, 1
32884, 15
32885, 19
32886, 16
32887, 7
32888, 17
32889, 1
32890, 11
32891, 8
32892, 21
32893, 8
32894, 3
32895, 9
32896, 15
32897, 5
32898, 2
32899, 13
32900, 12
32901, 13
32902, 15
32903, 4
32904, 10
32905, 13
32906, 18
32907, 9
32908, 15
32909, 14
32910, 2
32911, 11
32912, 16
32913, 11
32914, 6
32915, 8
32916, 17
32917, 13
32918, 16
32919, 4
32920, 6
32921, 17
32922, 11
32923, 4
32924, 6
32925, 12
32926, 16
32927, 24
32928, 12
32929, 9
32930, 2
32931, 13
32932, 10
32933, 5
32934, 13
32935, 12
32936, 16
32937, 11
32938, 7
32939, 15
32940, 7
32941, 14
32942, 4
32943, 17
32944, 9
32945, 12
32946, 4
32947, 5
32948, 7
32949, 9
32950, 4
32951, 7
32952, 18
32953, 11
32954, 8
32955, 12
32956, 13
32957, 2
32958, 7
32959, 7
32960, 10
32961, 6
32962, 12
32963, 8
32964, 7
32965, 8
32966, 8
32967, 12
32968, 15
32969, 16
32970, 6
32971, 3
32972, 7
32973, 15
32974, 4
32975, 7
32976, 2
32977, 20
32978, 6
32979, 11
32980, 0
32981, 9
32982, 12
32983, 16
32984, 20
32985, 17
32986, 16
32987, 6
32988, 1
32989, 18
32990, 1
32991, 14
32992, 12
32993, 1
32994, 15
32995, 4
32996, 8
32997, 5
32998, 7
32999, 11
33000, 5
33001, 14
33002, 9
33003, 2
33004, 11
33005, 7
33006, 9
33007, 13
33008, 2
33009, 10
33010, 7
33011, 1
33012, 1
33013, 10
33014, 6
33015, 3
33016, 6
33017, 18
33018, 4
33019, 11
33020, 13
33021, 6
33022, 14
33023, 11
33024, 6
33025, 9
33026, 8
33027, 10
33028, 13
33029, 7
33030, 23
33031, 8
33032, 12
33033, 3
33034, 4
33035, 5
33036, 10
33037, 12
33038, 2
33039, 6
33040, 24
33041, 9
33042, 7
33043, 2
33044, 4
33045, 9
33046, 7
33047, 16
33048, 11
33049, 5
33050, 7
33051, 8
33052, 7
33053, 7
33054, 17
33055, 13
33056, 3
33057, 20
33058, 8
33059, 7
33060, 5
33061, 3
33062, 2
33063, 8
33064, 8
33065, 9
33066, 12
33067, 14
33068, 8
33069, 9
33070, 13
33071, 6
33072, 24
33073, 8
33074, 6
33075, 8
33076, 10
33077, 6
33078, 15
33079, 6
33080, 7
33081, 8
33082, 3
33083, 3
33084, 9
33085, 8
33086, 10
33087, 22
33088, 21
33089, 3
33090, 15
33091, 5
33092, 6
33093, 10
33094, 7
33095, 7
33096, 10
33097, 8
33098, 3
33099, 8
33100, 15
33101, 9
33102, 10
33103, 10
33104, 12
33105, 20
33106, 7
33107, 7
33108, 17
33109, 11
33110, 2
33111, 17
33112, 12
33113, 21
33114, 4
33115, 11
33116, 15
33117, 11
33118, 23
33119, 6
33120, 1
33121, 8
33122, 16
33123, 12
33124, 11
33125, 7
33126, 12
33127, 5
33128, 16
33129, 11
33130, 3
33131, 6
33132, 14
33133, 12
33134, 10
33135, 12
33136, 4
33137, 4
33138, 11
33139, 4
33140, 7
33141, 9
33142, 9
33143, 4
33144, 10
33145, 17
33146, 20
33147, 1
33148, 14
33149, 13
33150, 11
33151, 10
33152, 14
33153, 11
33154, 13
33155, 5
33156, 6
33157, 7
33158, 9
33159, 3
33160, 3
33161, 10
33162, 6
33163, 12
33164, 8
33165, 6
33166, 4
33167, 9
33168, 8
33169, 9
33170, 7
33171, 20
33172, 1
33173, 5
33174, 16
33175, 3
33176, 16
33177, 13
33178, 24
33179, 8
33180, 8
33181, 5
33182, 10
33183, 19
33184, 12
33185, 5
33186, 2
33187, 5
33188, 11
33189, 2
33190, 7
33191, 6
33192, 2
33193, 6
33194, 16
33195, 18
33196, 12
33197, 3
33198, 9
33199, 4
33200, 15
33201, 8
33202, 7
33203, 3
33204, 20
33205, 8
33206, 3
33207, 9
33208, 7
33209, 5
33210, 5
33211, 6
33212, 4
33213, 4
33214, 11
33215, 6
33216, 14
33217, 12
33218, 18
33219, 7
33220, 8
33221, 14
33222, 10
33223, 4
33224, 9
33225, 15
33226, 22
33227, 16
33228, 2
33229, 19
33230, 3
33231, 15
33232, 2
33233, 4
33234, 14
33235, 12
33236, 12
33237, 9
33238, 6
33239, 9
33240, 25
33241, 3
33242, 9
33243, 12
33244, 7
33245, 10
33246, 16
33247, 5
33248, 6
33249, 8
33250, 18
33251, 6
33252, 13
33253, 8
33254, 12
33255, 16
33256, 8
33257, 8
33258, 3
33259, 7
33260, 4
33261, 20
33262, 9
33263, 9
33264, 11
33265, 3
33266, 16
33267, 20
33268, 3
33269, 4
33270, 8
33271, 11
33272, 17
33273, 2
33274, 13
33275, 2
33276, 10
33277, 5
33278, 10
33279, 3
33280, 11
33281, 15
33282, 10
33283, 14
33284, 15
33285, 20
33286, 1
33287, 6
33288, 16
33289, 3
33290, 12
33291, 7
33292, 18
33293, 12
33294, 11
33295, 4
33296, 7
33297, 13
33298, 7
33299, 11
33300, 7
33301, 12
33302, 7
33303, 9
33304, 8
33305, 12
33306, 14
33307, 2
33308, 7
33309, 8
33310, 12
33311, 10
33312, 12
33313, 14
33314, 10
33315, 14
33316, 8
33317, 2
33318, 9
33319, 4
33320, 1
33321, 13
33322, 8
33323, 12
33324, 7
33325, 5
33326, 8
33327, 27
33328, 10
33329, 4
33330, 15
33331, 12
33332, 9
33333, 13
33334, 17
33335, 22
33336, 7
33337, 6
33338, 5
33339, 16
33340, 17
33341, 3
33342, 13
33343, 11
33344, 18
33345, 6
33346, 13
33347, 7
33348, 17
33349, 13
33350, 8
33351, 3
33352, 3
33353, 12
33354, 16
33355, 9
33356, 8
33357, 10
33358, 11
33359, 11
33360, 11
33361, 6
33362, 6
33363, 2
33364, 9
33365, 13
33366, 6
33367, 12
33368, 14
33369, 11
33370, 5
33371, 3
33372, 10
33373, 11
33374, 10
33375, 4
33376, 18
33377, 10
33378, 5
33379, 12
33380, 6
33381, 9
33382, 10
33383, 10
33384, 7
33385, 10
33386, 7
33387, 7
33388, 12
33389, 9
33390, 7
33391, 11
33392, 3
33393, 21
33394, 2
33395, 9
33396, 2
33397, 13
33398, 12
33399, 12
33400, 7
33401, 19
33402, 14
33403, 8
33404, 7
33405, 7
33406, 5
33407, 8
33408, 11
33409, 20
33410, 9
33411, 6
33412, 10
33413, 8
33414, 9
33415, 7
33416, 3
33417, 3
33418, 16
33419, 9
33420, 3
33421, 7
33422, 21
33423, 10
33424, 8
33425, 2
33426, 15
33427, 4
33428, 18
33429, 6
33430, 14
33431, 19
33432, 10
33433, 19
33434, 28
33435, 12
33436, 10
33437, 8
33438, 13
33439, 11
33440, 16
33441, 9
33442, 10
33443, 4
33444, 1
33445, 23
33446, 4
33447, 10
33448, 8
33449, 8
33450, 26
33451, 10
33452, 9
33453, 7
33454, 9
33455, 12
33456, 2
33457, 11
33458, 18
33459, 14
33460, 11
33461, 4
33462, 15
33463, 13
33464, 9
33465, 8
33466, 11
33467, 18
33468, 3
33469, 10
33470, 7
33471, 4
33472, 20
33473, 3
33474, 18
33475, 8
33476, 3
33477, 7
33478, 20
33479, 4
33480, 1
33481, 7
33482, 4
33483, 8
33484, 4
33485, 9
33486, 8
33487, 9
33488, 8
33489, 18
33490, 10
33491, 12
33492, 6
33493, 3
33494, 18
33495, 7
33496, 16
33497, 12
33498, 19
33499, 1
33500, 14
33501, 15
33502, 6
33503, 2
33504, 7
33505, 9
33506, 12
33507, 12
33508, 8
33509, 19
33510, 4
33511, 8
33512, 13
33513, 4
33514, 14
33515, 14
33516, 10
33517, 13
33518, 5
33519, 15
33520, 13
33521, 2
33522, 3
33523, 7
33524, 12
33525, 14
33526, 3
33527, 7
33528, 13
33529, 6
33530, 7
33531, 8
33532, 18
33533, 10
33534, 4
33535, 5
33536, 10
33537, 10
33538, 6
33539, 1
33540, 5
33541, 5
33542, 13
33543, 12
33544, 18
33545, 8
33546, 2
33547, 10
33548, 1
33549, 10
33550, 4
33551, 12
33552, 11
33553, 12
33554, 8
33555, 18
33556, 7
33557, 13
33558, 8
33559, 10
33560, 15
33561, 6
33562, 9
33563, 7
33564, 29
33565, 5
33566, 6
33567, 3
33568, 5
33569, 13
33570, 18
33571, 10
33572, 2
33573, 14
33574, 9
33575, 24
33576, 5
33577, 12
33578, 20
33579, 13
33580, 17
33581, 16
33582, 8
33583, 7
33584, 8
33585, 3
33586, 14
33587, 9
33588, 8
33589, 19
33590, 15
33591, 4
33592, 4
33593, 12
33594, 4
33595, 12
33596, 10
33597, 11
33598, 8
33599, 17
33600, 5
33601, 8
33602, 1
33603, 14
33604, 6
33605, 11
33606, 5
33607, 4
33608, 13
33609, 11
33610, 11
33611, 7
33612, 12
33613, 23
33614, 14
33615, 13
33616, 8
33617, 14
33618, 18
33619, 9
33620, 13
33621, 14
33622, 3
33623, 4
33624, 9
33625, 4
33626, 15
